Epoch,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.5898109243697479,0.5898109243697479,0.0,0.5776876995326738,0.5776876995326738,0.0
1,0.6087672248386534,0.6087672248386534,0.0,0.5965623057773375,0.5965623057773375,0.0
2,0.598278555804903,0.598278555804903,0.0,0.6300790366210927,0.6300790366210927,0.0
3,0.5841801034377853,0.5841801034377853,0.0,0.7037162748689618,0.7037162748689618,0.0
4,0.6220034759678772,0.6220034759678772,0.0,0.7299713088826729,0.7299713088826729,0.0
5,0.6057211419856915,0.6057211419856915,0.0,0.7426524468564482,0.7426524468564482,0.0
6,0.6178558696205756,0.6178558696205756,0.0,0.7648359080416549,0.7648359080416549,0.0
7,0.6001931458003169,0.6001931458003169,0.0,0.8393751277809788,0.8393751277809788,0.0
8,0.6149146451033244,0.6149146451033244,0.0,0.8678039384610423,0.8678039384610423,0.0
9,0.6342216957852137,0.6342216957852137,0.0,0.8979056714548515,0.8979056714548515,0.0
10,0.6230413866482362,0.6230413866482362,0.0,0.9265857659577297,0.9265857659577297,0.0
11,0.617680707228289,0.617680707228289,0.0,0.9484984966507923,0.9484984966507923,0.0
12,0.605367419532086,0.605367419532086,0.0,0.9667231326451348,0.9667231326451348,0.0
13,0.603307745918453,0.603307745918453,0.0,0.9878953521025581,0.9878953521025581,0.0
14,0.609002849002849,0.609002849002849,0.0,0.9917982630286397,0.9917982630286397,0.0
15,0.6027957985789312,0.6027957985789312,0.0,0.9924824708997371,0.9924824708997371,0.0
16,0.6051927450643121,0.6051927450643121,0.0,0.9962477145212625,0.9962477145212625,0.0
17,0.5942070167462303,0.5942070167462303,0.0,0.9990265202673891,0.9990265202673891,0.0
18,0.6159490098769036,0.6159490098769036,0.0,0.9984720588413354,0.9984720588413354,0.0
19,0.6060669485921958,0.6060669485921958,0.0,0.9993072613577367,0.9993072613577367,0.0
20,0.6025974025974027,0.6025974025974027,0.0,0.999306728839336,0.999306728839336,0.0
21,0.5978266422798287,0.5978266422798287,0.0,0.9997232982844493,0.9997232982844493,0.0
22,0.6000936000936001,0.6000936000936001,0.0,0.9997236042012161,0.9997236042012161,0.0
23,0.5963855421686748,0.5963855421686748,0.0,0.9995834303856849,0.9995834303856849,0.0
24,0.5863967888785551,0.5863967888785551,0.0,0.9997232982844493,0.9997232982844493,0.0
25,0.5929576564213799,0.5929576564213799,0.0,0.9997232982844493,0.9997232982844493,0.0
26,0.5902211244181584,0.5902211244181584,0.0,0.9997232982844493,0.9997232982844493,0.0
27,0.5914605881048834,0.5914605881048834,0.0,0.9997232982844493,0.9997232982844493,0.0
28,0.5878937893789379,0.5878937893789379,0.0,0.9997232982844493,0.9997232982844493,0.0
29,0.5956583485494016,0.5956583485494016,0.0,0.9997236042012161,0.9997236042012161,0.0
30,0.5889818242759419,0.5889818242759419,0.0,0.9997232982844493,0.9997232982844493,0.0
31,0.5875201969685312,0.5875201969685312,0.0,0.9997236042012161,0.9997236042012161,0.0
32,0.5881073964733106,0.5881073964733106,0.0,0.9997236042012161,0.9997236042012161,0.0
33,0.587475399909169,0.587475399909169,0.0,0.9997232982844493,0.9997232982844493,0.0
34,0.591991277922488,0.591991277922488,0.0,0.9997236042012161,0.9997236042012161,0.0
35,0.5900094582628994,0.5900094582628994,0.0,0.9997236042012161,0.9997236042012161,0.0
36,0.59187253848908,0.59187253848908,0.0,0.9997232982844493,0.9997232982844493,0.0
37,0.586829504019681,0.586829504019681,0.0,0.9997236042012161,0.9997236042012161,0.0
38,0.577223734458038,0.577223734458038,0.0,0.9997232982844493,0.9997232982844493,0.0
39,0.5757509665906613,0.5757509665906613,0.0,0.9997232982844493,0.9997232982844493,0.0
40,0.5808288516292313,0.5808288516292313,0.0,0.9997236042012161,0.9997236042012161,0.0
41,0.5822050290135397,0.5822050290135397,0.0,0.9997236042012161,0.9997236042012161,0.0
42,0.5822948697200194,0.5822948697200194,0.0,0.9997232982844493,0.9997232982844493,0.0
43,0.5864256601098706,0.5864256601098706,0.0,0.9997232982844493,0.9997232982844493,0.0
44,0.5887105504000315,0.5887105504000315,0.0,0.9997236042012161,0.9997236042012161,0.0
45,0.5877106695521018,0.5877106695521018,0.0,0.9997236042012161,0.9997236042012161,0.0
46,0.582012012012012,0.582012012012012,0.0,0.9997232982844493,0.9997232982844493,0.0
47,0.58575123993034,0.58575123993034,0.0,0.9997232982844493,0.9997232982844493,0.0
48,0.5815985879979829,0.5815985879979829,0.0,0.9997232982844493,0.9997232982844493,0.0
49,0.606076081138811,0.606076081138811,0.0,0.8522083147758512,0.8522083147758512,0.0
